'freq[cm-1]','tip3p[200ps/hann]', 'spce/qspcfw[200ps/hann]', 'spce/spcfw[200ps/hann]', 'spce[200ps/hann]', 'opc3pol[200ps/hann]'
28038.450000,0.495902,0.497350,0.501884,0.502559,0.505863
28040.100000,0.495877,0.497365,0.501852,0.502546,0.505897
28041.750000,0.495834,0.497353,0.501854,0.502551,0.505914
28043.400000,0.495818,0.497321,0.501875,0.502561,0.505916
28045.050000,0.495799,0.497306,0.501873,0.502559,0.505913
28046.700000,0.495791,0.497310,0.501868,0.502580,0.505910
28048.350000,0.495815,0.497346,0.501870,0.502595,0.505917
28050.000000,0.495833,0.497371,0.501875,0.502573,0.505922
28051.650000,0.495840,0.497365,0.501857,0.502548,0.505916
28053.300000,0.495848,0.497381,0.501852,0.502547,0.505909
28054.950000,0.495835,0.497380,0.501877,0.502540,0.505905
28056.600000,0.495809,0.497364,0.501875,0.502530,0.505896
28058.250000,0.495805,0.497367,0.501867,0.502564,0.505898
28059.900000,0.495808,0.497355,0.501874,0.502603,0.505915
28061.550000,0.495818,0.497343,0.501871,0.502582,0.505916
28063.200000,0.495825,0.497329,0.501861,0.502546,0.505893
28064.850000,0.495833,0.497324,0.501864,0.502569,0.505891
28066.500000,0.495845,0.497342,0.501884,0.502591,0.505915
28068.150000,0.495822,0.497347,0.501885,0.502558,0.505916
28069.800000,0.495833,0.497366,0.501863,0.502533,0.505912
28071.450000,0.495889,0.497382,0.501857,0.502536,0.505900
28073.100000,0.495892,0.497367,0.501854,0.502551,0.505863
28074.750000,0.495845,0.497383,0.501855,0.502564,0.505850
28076.400000,0.495803,0.497397,0.501881,0.502550,0.505861
28078.050000,0.495809,0.497362,0.501894,0.502548,0.505879
28079.700000,0.495847,0.497330,0.501898,0.502568,0.505886
28081.350000,0.495843,0.497334,0.501893,0.502577,0.505861
28083.000000,0.495815,0.497366,0.501870,0.502587,0.505858
28084.650000,0.495816,0.497386,0.501857,0.502578,0.505873
28086.300000,0.495854,0.497379,0.501849,0.502550,0.505884
28087.950000,0.495889,0.497366,0.501849,0.502553,0.505919
28089.600000,0.495873,0.497353,0.501832,0.502576,0.505940
28091.250000,0.495859,0.497351,0.501831,0.502570,0.505910
28092.900000,0.495857,0.497346,0.501856,0.502546,0.505870
28094.550000,0.495831,0.497342,0.501851,0.502524,0.505863
28096.200000,0.495825,0.497352,0.501854,0.502519,0.505875
28097.850000,0.495846,0.497356,0.501871,0.502549,0.505884
28099.500000,0.495860,0.497348,0.501874,0.502574,0.505894
28101.150000,0.495875,0.497354,0.501872,0.502554,0.505897
28102.800000,0.495887,0.497376,0.501853,0.502528,0.505894
28104.450000,0.495868,0.497366,0.501826,0.502558,0.505900
28106.100000,0.495848,0.497341,0.501831,0.502606,0.505933
28107.750000,0.495842,0.497347,0.501851,0.502581,0.505944
28109.400000,0.495841,0.497384,0.501861,0.502529,0.505912
28111.050000,0.495841,0.497401,0.501872,0.502516,0.505888
28112.700000,0.495824,0.497355,0.501863,0.502523,0.505893
28114.350000,0.495820,0.497330,0.501840,0.502545,0.505891
28116.000000,0.495835,0.497361,0.501839,0.502553,0.505888
28117.650000,0.495847,0.497389,0.501872,0.502558,0.505911
28119.300000,0.495871,0.497394,0.501911,0.502569,0.505901
28120.950000,0.495895,0.497372,0.501922,0.502560,0.505857
28122.600000,0.495883,0.497342,0.501914,0.502573,0.505836
28124.250000,0.495864,0.497329,0.501887,0.502597,0.505854
28125.900000,0.495862,0.497343,0.501856,0.502571,0.505889
28127.550000,0.495858,0.497385,0.501853,0.502530,0.505894
28129.200000,0.495833,0.497405,0.501842,0.502525,0.505875
28130.850000,0.495801,0.497375,0.501828,0.502537,0.505870
28132.500000,0.495798,0.497347,0.501838,0.502560,0.505872
28134.150000,0.495799,0.497349,0.501839,0.502562,0.505884
28135.800000,0.495809,0.497359,0.501839,0.502540,0.505916
28137.450000,0.495831,0.497365,0.501836,0.502536,0.505935
28139.100000,0.495827,0.497376,0.501847,0.502532,0.505917
28140.750000,0.495825,0.497356,0.501868,0.502523,0.505912
28142.400000,0.495827,0.497326,0.501882,0.502549,0.505909
28144.050000,0.495816,0.497328,0.501891,0.502581,0.505878
28145.700000,0.495808,0.497342,0.501853,0.502584,0.505878
28147.350000,0.495805,0.497354,0.501838,0.502573,0.505891
28149.000000,0.495799,0.497346,0.501873,0.502553,0.505876
28150.650000,0.495813,0.497326,0.501863,0.502538,0.505881
28152.300000,0.495837,0.497331,0.501834,0.502541,0.505908
28153.950000,0.495818,0.497373,0.501853,0.502533,0.505915
28155.600000,0.495801,0.497418,0.501866,0.502524,0.505919
28157.250000,0.495811,0.497419,0.501849,0.502546,0.505929
28158.900000,0.495812,0.497384,0.501842,0.502581,0.505918
28160.550000,0.495815,0.497361,0.501861,0.502603,0.505896
28162.200000,0.495825,0.497350,0.501886,0.502587,0.505876
28163.850000,0.495844,0.497353,0.501885,0.502557,0.505881
28165.500000,0.495862,0.497370,0.501876,0.502551,0.505887
28167.150000,0.495840,0.497352,0.501878,0.502574,0.505852
28168.800000,0.495818,0.497329,0.501869,0.502589,0.505841
28170.450000,0.495830,0.497338,0.501835,0.502577,0.505863
28172.100000,0.495838,0.497348,0.501822,0.502550,0.505881
28173.750000,0.495845,0.497362,0.501839,0.502529,0.505906
28175.400000,0.495849,0.497372,0.501858,0.502532,0.505900
28177.050000,0.495835,0.497362,0.501877,0.502556,0.505871
28178.700000,0.495825,0.497352,0.501884,0.502565,0.505859
28180.350000,0.495833,0.497351,0.501874,0.502548,0.505854
28182.000000,0.495845,0.497363,0.501854,0.502530,0.505875
28183.650000,0.495844,0.497391,0.501868,0.502523,0.505903
28185.300000,0.495851,0.497384,0.501905,0.502551,0.505889
28186.950000,0.495866,0.497348,0.501903,0.502590,0.505872
28188.600000,0.495862,0.497351,0.501867,0.502593,0.505885
28190.250000,0.495853,0.497372,0.501835,0.502568,0.505907
28191.900000,0.495862,0.497370,0.501851,0.502555,0.505911
28193.550000,0.495889,0.497363,0.501879,0.502552,0.505875
28195.200000,0.495879,0.497380,0.501856,0.502533,0.505868
28196.850000,0.495843,0.497399,0.501833,0.502533,0.505897
28198.500000,0.495864,0.497386,0.501850,0.502560,0.505895
28200.150000,0.495887,0.497368,0.501863,0.502560,0.505887
28201.800000,0.495847,0.497359,0.501869,0.502542,0.505880
28203.450000,0.495821,0.497359,0.501886,0.502539,0.505870
28205.100000,0.495831,0.497370,0.501888,0.502545,0.505873
28206.750000,0.495816,0.497381,0.501879,0.502562,0.505883
28208.400000,0.495825,0.497386,0.501877,0.502583,0.505887
28210.050000,0.495888,0.497396,0.501875,0.502597,0.505873
28211.700000,0.495910,0.497386,0.501867,0.502601,0.505861
28213.350000,0.495860,0.497350,0.501856,0.502581,0.505866
28215.000000,0.495829,0.497344,0.501859,0.502571,0.505868
28216.650000,0.495831,0.497342,0.501888,0.502572,0.505872
28218.300000,0.495823,0.497330,0.501921,0.502548,0.505886
28219.950000,0.495830,0.497349,0.501921,0.502532,0.505875
28221.600000,0.495851,0.497369,0.501885,0.502549,0.505856
28223.250000,0.495852,0.497370,0.501852,0.502552,0.505887
28224.900000,0.495845,0.497361,0.501856,0.502536,0.505925
28226.550000,0.495833,0.497352,0.501872,0.502532,0.505913
28228.200000,0.495800,0.497358,0.501854,0.502546,0.505894
28229.850000,0.495795,0.497374,0.501855,0.502572,0.505902
28231.500000,0.495830,0.497389,0.501887,0.502562,0.505909
28233.150000,0.495841,0.497371,0.501877,0.502521,0.505906
28234.800000,0.495812,0.497337,0.501867,0.502514,0.505900
28236.450000,0.495798,0.497344,0.501874,0.502527,0.505875
28238.100000,0.495843,0.497354,0.501868,0.502533,0.505860
28239.750000,0.495876,0.497338,0.501867,0.502542,0.505882
28241.400000,0.495846,0.497333,0.501854,0.502555,0.505893
28243.050000,0.495816,0.497329,0.501874,0.502560,0.505903
28244.700000,0.495822,0.497335,0.501906,0.502558,0.505921
28246.350000,0.495834,0.497348,0.501880,0.502554,0.505921
28248.000000,0.495833,0.497347,0.501855,0.502533,0.505910
28249.650000,0.495826,0.497345,0.501862,0.502524,0.505887
28251.300000,0.495820,0.497326,0.501900,0.502539,0.505875
28252.950000,0.495812,0.497300,0.501912,0.502553,0.505871
28254.600000,0.495811,0.497307,0.501862,0.502559,0.505870
28256.250000,0.495827,0.497344,0.501855,0.502535,0.505882
28257.900000,0.495837,0.497372,0.501904,0.502496,0.505873
28259.550000,0.495851,0.497373,0.501909,0.502507,0.505865
28261.200000,0.495856,0.497349,0.501868,0.502549,0.505866
28262.850000,0.495841,0.497334,0.501854,0.502553,0.505873
28264.500000,0.495840,0.497334,0.501858,0.502536,0.505911
28266.150000,0.495826,0.497330,0.501838,0.502545,0.505956
28267.800000,0.495814,0.497345,0.501834,0.502569,0.505963
28269.450000,0.495828,0.497371,0.501862,0.502583,0.505929
28271.100000,0.495831,0.497372,0.501869,0.502584,0.505888
28272.750000,0.495832,0.497354,0.501859,0.502580,0.505878
28274.400000,0.495834,0.497353,0.501868,0.502592,0.505906
28276.050000,0.495849,0.497367,0.501864,0.502593,0.505911
28277.700000,0.495867,0.497364,0.501847,0.502562,0.505902
28279.350000,0.495853,0.497350,0.501855,0.502565,0.505907
28281.000000,0.495844,0.497358,0.501897,0.502581,0.505884
28282.650000,0.495854,0.497373,0.501914,0.502565,0.505872
28284.300000,0.495856,0.497362,0.501879,0.502571,0.505891
28285.950000,0.495861,0.497354,0.501866,0.502600,0.505910
28287.600000,0.495852,0.497340,0.501877,0.502609,0.505912
28289.250000,0.495834,0.497325,0.501884,0.502586,0.505910
28290.900000,0.495845,0.497333,0.501901,0.502546,0.505904
28292.550000,0.495858,0.497334,0.501906,0.502527,0.505890
28294.200000,0.495841,0.497324,0.501888,0.502548,0.505881
28295.850000,0.495841,0.497322,0.501862,0.502574,0.505871
28297.500000,0.495849,0.497334,0.501845,0.502563,0.505856
28299.150000,0.495821,0.497358,0.501857,0.502534,0.505870
28300.800000,0.495805,0.497366,0.501860,0.502519,0.505907
28302.450000,0.495826,0.497345,0.501838,0.502528,0.505920
28304.100000,0.495855,0.497326,0.501827,0.502540,0.505917
28305.750000,0.495850,0.497331,0.501827,0.502565,0.505921
28307.400000,0.495811,0.497336,0.501833,0.502584,0.505938
28309.050000,0.495817,0.497345,0.501858,0.502585,0.505930
28310.700000,0.495863,0.497357,0.501863,0.502603,0.505879
28312.350000,0.495874,0.497334,0.501850,0.502589,0.505872
28314.000000,0.495850,0.497322,0.501853,0.502562,0.505897
28315.650000,0.495831,0.497336,0.501878,0.502561,0.505886
28317.300000,0.495832,0.497336,0.501912,0.502544,0.505864
28318.950000,0.495839,0.497338,0.501906,0.502547,0.505859
28320.600000,0.495830,0.497339,0.501882,0.502567,0.505869
28322.250000,0.495810,0.497320,0.501867,0.502558,0.505880
28323.900000,0.495799,0.497325,0.501849,0.502545,0.505882
28325.550000,0.495794,0.497353,0.501847,0.502545,0.505895
28327.200000,0.495797,0.497383,0.501832,0.502550,0.505909
28328.850000,0.495820,0.497399,0.501822,0.502544,0.505902
28330.500000,0.495842,0.497368,0.501850,0.502532,0.505897
28332.150000,0.495836,0.497348,0.501869,0.502539,0.505897
28333.800000,0.495829,0.497358,0.501868,0.502563,0.505892
28335.450000,0.495840,0.497375,0.501879,0.502577,0.505892
28337.100000,0.495856,0.497378,0.501899,0.502559,0.505878
28338.750000,0.495869,0.497352,0.501884,0.502539,0.505857
28340.400000,0.495849,0.497348,0.501834,0.502537,0.505877
28342.050000,0.495836,0.497373,0.501800,0.502532,0.505934
28343.700000,0.495845,0.497394,0.501839,0.502539,0.505973
28345.350000,0.495825,0.497381,0.501907,0.502564,0.505961
28347.000000,0.495818,0.497352,0.501921,0.502559,0.505933
28348.650000,0.495843,0.497349,0.501895,0.502542,0.505904
28350.300000,0.495859,0.497365,0.501862,0.502549,0.505883
28351.950000,0.495849,0.497382,0.501879,0.502551,0.505907
28353.600000,0.495823,0.497400,0.501910,0.502545,0.505902
28355.250000,0.495821,0.497413,0.501886,0.502554,0.505862
28356.900000,0.495859,0.497406,0.501866,0.502551,0.505870
28358.550000,0.495879,0.497387,0.501850,0.502530,0.505895
28360.200000,0.495853,0.497383,0.501842,0.502529,0.505912
28361.850000,0.495824,0.497384,0.501853,0.502542,0.505916
28363.500000,0.495812,0.497373,0.501859,0.502542,0.505910
28365.150000,0.495829,0.497361,0.501857,0.502554,0.505894
28366.800000,0.495844,0.497354,0.501846,0.502568,0.505861
28368.450000,0.495815,0.497363,0.501836,0.502545,0.505853
28370.100000,0.495815,0.497388,0.501856,0.502545,0.505861
28371.750000,0.495836,0.497381,0.501880,0.502562,0.505861
28373.400000,0.495808,0.497361,0.501867,0.502549,0.505867
28375.050000,0.495806,0.497360,0.501854,0.502545,0.505879
28376.700000,0.495842,0.497343,0.501859,0.502544,0.505881
28378.350000,0.495840,0.497328,0.501890,0.502536,0.505870
28380.000000,0.495832,0.497351,0.501923,0.502545,0.505872
28381.650000,0.495839,0.497375,0.501912,0.502574,0.505881
28383.300000,0.495825,0.497374,0.501900,0.502588,0.505889
28384.950000,0.495806,0.497350,0.501879,0.502575,0.505906
28386.600000,0.495817,0.497335,0.501854,0.502557,0.505905
28388.250000,0.495835,0.497344,0.501855,0.502533,0.505890
28389.900000,0.495814,0.497359,0.501866,0.502516,0.505879
28391.550000,0.495818,0.497370,0.501882,0.502523,0.505879
28393.200000,0.495853,0.497364,0.501884,0.502547,0.505895
28394.850000,0.495841,0.497366,0.501876,0.502574,0.505907
28396.500000,0.495849,0.497368,0.501891,0.502575,0.505897
28398.150000,0.495871,0.497342,0.501918,0.502566,0.505870
28399.800000,0.495851,0.497334,0.501907,0.502559,0.505860
28401.450000,0.495834,0.497369,0.501892,0.502565,0.505871
28403.100000,0.495825,0.497390,0.501909,0.502594,0.505868
28404.750000,0.495830,0.497376,0.501918,0.502612,0.505891
28406.400000,0.495838,0.497360,0.501913,0.502588,0.505933
28408.050000,0.495838,0.497368,0.501914,0.502566,0.505930
28409.700000,0.495840,0.497384,0.501908,0.502579,0.505933
28411.350000,0.495823,0.497378,0.501873,0.502592,0.505955
28413.000000,0.495804,0.497352,0.501883,0.502586,0.505948
28414.650000,0.495825,0.497334,0.501924,0.502584,0.505910
28416.300000,0.495846,0.497336,0.501899,0.502592,0.505882
28417.950000,0.495836,0.497329,0.501874,0.502568,0.505892
28419.600000,0.495830,0.497313,0.501880,0.502539,0.505926
28421.250000,0.495835,0.497336,0.501868,0.502533,0.505943
28422.900000,0.495841,0.497378,0.501851,0.502522,0.505914
28424.550000,0.495842,0.497374,0.501867,0.502511,0.505889
28426.200000,0.495841,0.497360,0.501894,0.502527,0.505899
28427.850000,0.495836,0.497372,0.501895,0.502554,0.505897
28429.500000,0.495822,0.497365,0.501894,0.502548,0.505872
28431.150000,0.495809,0.497336,0.501901,0.502533,0.505864
28432.800000,0.495805,0.497343,0.501900,0.502550,0.505887
28434.450000,0.495810,0.497390,0.501874,0.502565,0.505915
28436.100000,0.495804,0.497392,0.501870,0.502555,0.505910
28437.750000,0.495803,0.497343,0.501882,0.502562,0.505879
28439.400000,0.495835,0.497329,0.501893,0.502569,0.505859
28441.050000,0.495850,0.497339,0.501916,0.502556,0.505861
28442.700000,0.495828,0.497315,0.501910,0.502557,0.505883
28444.350000,0.495817,0.497317,0.501879,0.502568,0.505905
28446.000000,0.495839,0.497338,0.501847,0.502592,0.505887
28447.650000,0.495863,0.497325,0.501843,0.502601,0.505851
28449.300000,0.495848,0.497316,0.501853,0.502593,0.505855
28450.950000,0.495823,0.497329,0.501852,0.502589,0.505893
28452.600000,0.495821,0.497350,0.501854,0.502560,0.505919
28454.250000,0.495822,0.497362,0.501839,0.502542,0.505917
28455.900000,0.495827,0.497350,0.501828,0.502558,0.505900
28457.550000,0.495858,0.497336,0.501848,0.502557,0.505874
28459.200000,0.495878,0.497343,0.501874,0.502537,0.505859
28460.850000,0.495846,0.497349,0.501865,0.502537,0.505885
28462.500000,0.495805,0.497331,0.501832,0.502551,0.505933
28464.150000,0.495789,0.497331,0.501824,0.502542,0.505941
28465.800000,0.495807,0.497353,0.501842,0.502526,0.505915
28467.450000,0.495842,0.497371,0.501851,0.502519,0.505903
28469.100000,0.495850,0.497388,0.501844,0.502527,0.505904
28470.750000,0.495828,0.497379,0.501846,0.502563,0.505900
28472.400000,0.495808,0.497358,0.501856,0.502576,0.505892
28474.050000,0.495805,0.497355,0.501878,0.502552,0.505896
28475.700000,0.495837,0.497357,0.501910,0.502563,0.505903
28477.350000,0.495870,0.497354,0.501906,0.502591,0.505885
28479.000000,0.495857,0.497345,0.501864,0.502571,0.505861
28480.650000,0.495827,0.497359,0.501834,0.502541,0.505846
28482.300000,0.495826,0.497381,0.501842,0.502543,0.505857
28483.950000,0.495861,0.497386,0.501855,0.502553,0.505876
28485.600000,0.495888,0.497383,0.501842,0.502537,0.505878
28487.250000,0.495871,0.497374,0.501820,0.502532,0.505871
28488.900000,0.495844,0.497385,0.501820,0.502561,0.505871
28490.550000,0.495834,0.497402,0.501833,0.502568,0.505896
28492.200000,0.495827,0.497383,0.501841,0.502532,0.505904
28493.850000,0.495818,0.497344,0.501870,0.502530,0.505875
28495.500000,0.495814,0.497325,0.501884,0.502562,0.505877
28497.150000,0.495816,0.497354,0.501857,0.502553,0.505896
28498.800000,0.495841,0.497379,0.501843,0.502535,0.505899
28500.450000,0.495859,0.497370,0.501848,0.502524,0.505917
28502.100000,0.495861,0.497373,0.501877,0.502534,0.505908
28503.750000,0.495860,0.497371,0.501900,0.502547,0.505879
28505.400000,0.495839,0.497373,0.501868,0.502548,0.505871
28507.050000,0.495834,0.497410,0.501825,0.502563,0.505869
28508.700000,0.495847,0.497399,0.501828,0.502548,0.505877
28510.350000,0.495841,0.497350,0.501853,0.502547,0.505890
28512.000000,0.495829,0.497328,0.501883,0.502583,0.505900
28513.650000,0.495830,0.497327,0.501897,0.502596,0.505910
28515.300000,0.495836,0.497347,0.501854,0.502589,0.505908
28516.950000,0.495824,0.497359,0.501838,0.502570,0.505893
28518.600000,0.495816,0.497357,0.501876,0.502554,0.505888
28520.250000,0.495814,0.497383,0.501884,0.502553,0.505881
28521.900000,0.495807,0.497408,0.501886,0.502541,0.505875
28523.550000,0.495805,0.497398,0.501877,0.502539,0.505871
28525.200000,0.495822,0.497379,0.501855,0.502568,0.505872
28526.850000,0.495855,0.497354,0.501857,0.502573,0.505888
28528.500000,0.495846,0.497330,0.501851,0.502553,0.505905
28530.150000,0.495800,0.497332,0.501840,0.502535,0.505914
28531.800000,0.495785,0.497348,0.501862,0.502506,0.505910
28533.450000,0.495807,0.497339,0.501902,0.502503,0.505883
28535.100000,0.495840,0.497340,0.501910,0.502537,0.505867
28536.750000,0.495839,0.497361,0.501877,0.502559,0.505898
28538.400000,0.495810,0.497352,0.501855,0.502555,0.505943
28540.050000,0.495808,0.497332,0.501867,0.502553,0.505928
28541.700000,0.495821,0.497334,0.501874,0.502579,0.505883
28543.350000,0.495838,0.497347,0.501858,0.502620,0.505879
28545.000000,0.495862,0.497351,0.501856,0.502628,0.505894
28546.650000,0.495873,0.497366,0.501872,0.502582,0.505893
28548.300000,0.495870,0.497378,0.501872,0.502558,0.505864
28549.950000,0.495851,0.497371,0.501857,0.502574,0.505868
28551.600000,0.495824,0.497366,0.501861,0.502553,0.505905
28553.250000,0.495835,0.497357,0.501888,0.502522,0.505906
28554.900000,0.495855,0.497359,0.501876,0.502532,0.505912
28556.550000,0.495837,0.497376,0.501833,0.502553,0.505938
28558.200000,0.495820,0.497395,0.501829,0.502561,0.505932
28559.850000,0.495832,0.497401,0.501858,0.502571,0.505895
28561.500000,0.495873,0.497377,0.501878,0.502586,0.505879
28563.150000,0.495869,0.497327,0.501880,0.502578,0.505885
28564.800000,0.495814,0.497293,0.501869,0.502566,0.505882
28566.450000,0.495814,0.497307,0.501856,0.502548,0.505879
28568.100000,0.495848,0.497343,0.501850,0.502537,0.505877
28569.750000,0.495865,0.497357,0.501851,0.502554,0.505879
28571.400000,0.495836,0.497363,0.501851,0.502553,0.505874
28573.050000,0.495801,0.497362,0.501869,0.502549,0.505871
28574.700000,0.495813,0.497354,0.501897,0.502567,0.505894
28576.350000,0.495808,0.497382,0.501905,0.502570,0.505909
28578.000000,0.495807,0.497401,0.501923,0.502562,0.505914
