'freq[cm-1]','tip3p[200ps/hann/30]', 'spce/qspcfw[200ps/hann/30]', 'spce/spcfw[200ps/hann/30]', 'spce[200ps/hann/30]', 'opc3pol[200ps/hann/30]', 'pbe[45ps/hann/30]'
2435.000000,19.462897,21.434017,21.144927,20.344756,22.169755,7.510636
2436.000000,19.464060,21.432271,21.143574,20.342915,22.162536,7.510871
2437.000000,19.464345,21.429627,21.141379,20.340147,22.154429,7.509356
2438.000000,19.463754,21.426104,21.138350,20.336469,22.145555,7.509069
2439.000000,19.464953,21.424704,21.137387,20.334674,22.138882,7.510199
2440.000000,19.464291,21.421331,21.134512,20.330952,22.130260,7.509444
2441.000000,19.465421,21.420085,21.133725,20.329111,22.123811,7.508369
2442.000000,19.465666,21.417980,21.132111,20.326373,22.116471,7.506983
2443.000000,19.465020,21.415033,21.129670,20.322743,22.108286,7.505299
2444.000000,19.466162,21.414169,21.129331,20.321004,22.102281,7.503326
2445.000000,19.465426,21.411390,21.127080,20.317356,22.094273,7.499786
2446.000000,19.466477,21.410728,21.126912,20.315606,22.088423,7.497442
2447.000000,19.466635,21.409238,21.125889,20.312964,22.081643,7.496369
2448.000000,19.465900,21.406890,21.124036,20.309449,22.073981,7.493723
2449.000000,19.466941,21.406689,21.124284,20.307856,22.068462,7.490865
2450.000000,19.466100,21.404553,21.122627,20.304365,22.060887,7.487816
2451.000000,19.467033,21.404558,21.123050,20.302794,22.055418,7.484592
2452.000000,19.467067,21.403698,21.122634,20.300349,22.048969,7.479990
2453.000000,19.466196,21.402002,21.121377,20.297039,22.041619,7.476641
2454.000000,19.467082,21.402478,21.122176,20.295658,22.036336,7.474727
2455.000000,19.467063,21.402103,21.122134,20.293410,22.030064,7.471365
2456.000000,19.466987,21.401895,21.122170,20.291205,22.023831,7.467945
2457.000000,19.466854,21.401813,21.122279,20.289026,22.017503,7.464491
2458.000000,19.465814,21.400885,21.121525,20.285995,22.010184,7.461030
2459.000000,19.466532,21.402136,21.122843,20.284909,22.004927,7.456471
2460.000000,19.466339,21.402551,21.123282,20.282968,21.998580,7.453212
2461.000000,19.466092,21.403091,21.123797,20.281072,21.992314,7.450000
2462.000000,19.465783,21.403790,21.124356,20.279210,21.985889,7.448511
2463.000000,19.464564,21.403629,21.124030,20.276504,21.978490,7.445708
2464.000000,19.465103,21.405641,21.125794,20.275742,21.973112,7.443053
2465.000000,19.464728,21.406828,21.126669,20.274129,21.966654,7.440570
2466.000000,19.464300,21.408090,21.127586,20.272574,21.960178,7.438284
2467.000000,19.463815,21.409496,21.128561,20.271054,21.953556,7.435058
2468.000000,19.462418,21.410037,21.128614,20.268694,21.945909,7.433377
2469.000000,19.462787,21.412724,21.130742,20.268281,21.940232,7.433584
2470.000000,19.462242,21.414586,21.131981,20.267016,21.933454,7.432636
2471.000000,19.460786,21.415561,21.132297,20.264910,21.925648,7.431988
2472.000000,19.461098,21.418677,21.134684,20.264747,21.919823,7.431657
2473.000000,19.459523,21.419828,21.135053,20.262712,21.911810,7.431656
2474.000000,19.459713,21.423100,21.137462,20.262624,21.905782,7.430590
2475.000000,19.458999,21.425521,21.138952,20.261680,21.898643,7.431466
2476.000000,19.457389,21.427047,21.139523,20.259884,21.890481,7.434343
2477.000000,19.457544,21.430714,21.142137,20.260034,21.884287,7.436133
2478.000000,19.455823,21.432375,21.142746,20.258303,21.875936,7.438295
2479.000000,19.455876,21.436179,21.145416,20.258505,21.869536,7.440828
2480.000000,19.455036,21.439089,21.147212,20.257844,21.862078,7.443733
2481.000000,19.453300,21.441099,21.148065,20.256318,21.853597,7.445410
2482.000000,19.453347,21.445220,21.150941,20.256717,21.847060,7.449246
2483.000000,19.451520,21.447346,21.151814,20.255221,21.838359,7.453402
2484.000000,19.451479,21.451573,21.154725,20.255646,21.831650,7.459548
2485.000000,19.450550,21.454921,21.156753,20.255190,21.823822,7.464550
2486.000000,19.448741,21.457325,21.157835,20.253863,21.815012,7.469856
2487.000000,19.448720,21.461820,21.160945,20.254443,21.808199,7.475447
2488.000000,19.447815,21.465425,21.163139,20.254128,21.800330,7.479723
2489.000000,19.446888,21.469044,21.165354,20.253829,21.792469,7.486019
2490.000000,19.445931,21.472759,21.167603,20.253504,21.784484,7.492497
2491.000000,19.444106,21.475528,21.168942,20.252294,21.775517,7.500818
2492.000000,19.444075,21.480413,21.172329,20.252978,21.768545,7.507819
2493.000000,19.443174,21.484396,21.174811,20.252753,21.760525,7.514939
2494.000000,19.442262,21.488386,21.177326,20.252528,21.752544,7.522145
2495.000000,19.441331,21.492481,21.179886,20.252273,21.744457,7.529400
2496.000000,19.439538,21.495634,21.181544,20.251108,21.735430,7.535250
2497.000000,19.439554,21.500915,21.185237,20.251817,21.728396,7.542675
2498.000000,19.438706,21.505329,21.188032,20.251598,21.720340,7.551727
2499.000000,19.437855,21.509733,21.190881,20.251360,21.712328,7.559183
2500.000000,19.436992,21.514288,21.193786,20.251071,21.704210,7.566501
2501.000000,19.435272,21.517887,21.195788,20.249862,21.695178,7.573642
2502.000000,19.435370,21.523654,21.199871,20.250513,21.688155,7.580568
2503.000000,19.434612,21.528532,21.203065,20.250231,21.680146,7.585856
2504.000000,19.432998,21.532499,21.205383,20.249014,21.671216,7.592418
2505.000000,19.433205,21.538612,21.209789,20.249660,21.664293,7.600428
2506.000000,19.431577,21.542759,21.212235,20.248331,21.655330,7.606516
2507.000000,19.431768,21.549063,21.216754,20.248863,21.648380,7.612217
2508.000000,19.431104,21.554555,21.220401,20.248444,21.640431,7.617502
2509.000000,19.429590,21.559152,21.223178,20.247097,21.631569,7.622343
2510.000000,19.429891,21.565968,21.228041,20.247596,21.624770,7.626713
2511.000000,19.428366,21.570813,21.230986,20.246135,21.615934,7.629151
2512.000000,19.428653,21.577864,21.236033,20.246513,21.609125,7.632697
2513.000000,19.428089,21.584114,21.240272,20.245949,21.601342,7.637668
2514.000000,19.426677,21.589529,21.243605,20.244445,21.592660,7.640369
2515.000000,19.427070,21.597161,21.249064,20.244781,21.585994,7.642518
2516.000000,19.425636,21.602886,21.252595,20.243154,21.577328,7.644109
2517.000000,19.426009,21.610831,21.258229,20.243372,21.570676,7.645137
2518.000000,19.425523,21.618033,21.263063,20.242637,21.563080,7.644104
2519.000000,19.424181,21.624398,21.267050,20.240972,21.554568,7.644201
2520.000000,19.424644,21.633015,21.273181,20.241154,21.548081,7.645711
2521.000000,19.424241,21.640881,21.278499,20.240394,21.540635,7.644945
2522.000000,19.423840,21.648878,21.283916,20.239601,21.533257,7.643655
2523.000000,19.423423,21.657126,21.289509,20.238752,21.525853,7.641860
2524.000000,19.422142,21.664581,21.294268,20.236974,21.517541,7.639578
2525.000000,19.422669,21.674314,21.301172,20.237053,21.511266,7.635245
2526.000000,19.422321,21.683341,21.307295,20.236196,21.504032,7.632272
2527.000000,19.421960,21.692502,21.313501,20.235308,21.496860,7.628861
2528.000000,19.421579,21.701969,21.319910,20.234378,21.489647,7.626929
2529.000000,19.420329,21.710631,21.325471,20.232527,21.481525,7.623018
2530.000000,19.420865,21.721586,21.333183,20.232528,21.475440,7.618804
2531.000000,19.420527,21.731829,21.340108,20.231601,21.468394,7.614326
2532.000000,19.420165,21.742216,21.347115,20.230649,21.461421,7.609623
2533.000000,19.419775,21.752888,21.354324,20.229656,21.454433,7.603228
2534.000000,19.418501,21.762769,21.360673,20.227748,21.446531,7.598392
2535.000000,19.419016,21.774942,21.369195,20.227706,21.440633,7.595361
2536.000000,19.418642,21.786395,21.376934,20.226740,21.433771,7.590593
2537.000000,19.417386,21.797062,21.383773,20.224860,21.425990,7.585817
2538.000000,19.417920,21.810001,21.392743,20.224847,21.420234,7.581078
2539.000000,19.416583,21.821065,21.399773,20.222895,21.412448,7.576419
2540.000000,19.417033,21.834380,21.408936,20.222811,21.406678,7.570499
2541.000000,19.416588,21.846945,21.417313,20.221807,21.399928,7.566306
2542.000000,19.415257,21.858726,21.424742,20.219901,21.392277,7.564320
2543.000000,19.415710,21.872762,21.434334,20.219854,21.386636,7.560823
2544.000000,19.414291,21.884909,21.441893,20.217879,21.378975,7.557620
2545.000000,19.414654,21.899299,21.451599,20.217765,21.373299,7.554749
2546.000000,19.414122,21.912940,21.460444,20.216735,21.366636,7.552246
2547.000000,19.412703,21.925724,21.468325,20.214795,21.359034,7.548702
2548.000000,19.413061,21.940726,21.478274,20.214716,21.353438,7.547218
2549.000000,19.411552,21.953784,21.486195,20.212707,21.345808,7.546167
2550.000000,19.411816,21.969067,21.496157,20.212557,21.340156,7.547639
2551.000000,19.411194,21.983561,21.505203,20.211495,21.333532,7.547833
2552.000000,19.409684,21.997136,21.513272,20.209516,21.325948,7.548569
2553.000000,19.409953,22.012905,21.523360,20.209401,21.320341,7.549864
2554.000000,19.409326,22.027833,21.532524,20.208363,21.313725,7.550241
2555.000000,19.408665,22.042770,21.541604,20.207302,21.307137,7.552899
2556.000000,19.407964,22.057880,21.550721,20.206200,21.300455,7.556132
2557.000000,19.406375,22.072032,21.558810,20.204190,21.292807,7.562001
2558.000000,19.406572,22.088312,21.568918,20.204034,21.287153,7.566709
2559.000000,19.405875,22.103709,21.578074,20.202960,21.280468,7.572046
2560.000000,19.405149,22.119064,21.587105,20.201860,21.273822,7.578016
2561.000000,19.404384,22.134531,21.596160,20.200721,21.267091,7.584618
2562.000000,19.402738,22.148988,21.604159,20.198670,21.259418,7.590408
2563.000000,19.402876,22.165523,21.614172,20.198474,21.253682,7.598446
2564.000000,19.402124,22.181105,21.623205,20.197359,21.246927,7.609033
2565.000000,19.401351,22.196598,21.632133,20.196220,21.240196,7.618526
2566.000000,19.400537,22.212122,21.641064,20.195048,21.233353,7.628621
2567.000000,19.398851,22.226601,21.648962,20.192960,21.225573,7.639307
2568.000000,19.398953,22.243096,21.658871,20.192730,21.219782,7.650570
2569.000000,19.398176,22.258612,21.667837,20.191574,21.212984,7.660999
2570.000000,19.396517,22.273019,21.675793,20.189514,21.205251,7.673547
2571.000000,19.396651,22.289411,21.685803,20.189309,21.199478,7.688379
2572.000000,19.394922,22.303609,21.693729,20.187182,21.191691,7.702168
2573.000000,19.394995,22.319776,21.703712,20.186908,21.185852,7.716448
2574.000000,19.394193,22.334909,21.712784,20.185724,21.179063,7.731198
2575.000000,19.392519,22.348870,21.720854,20.183637,21.171338,7.746397
2576.000000,19.392639,22.364801,21.731008,20.183412,21.165591,7.762020
2577.000000,19.390904,22.378458,21.739144,20.181265,21.157827,7.776666
2578.000000,19.390966,22.394060,21.749392,20.180978,21.152077,7.793243
2579.000000,19.390149,22.408581,21.758795,20.179784,21.145372,7.812036
2580.000000,19.388465,22.421893,21.767237,20.177688,21.137761,7.829512
2581.000000,19.388582,22.437159,21.777831,20.177454,21.132183,7.847294
2582.000000,19.386851,22.450088,21.786455,20.175303,21.124613,7.865357
2583.000000,19.386923,22.464945,21.797250,20.175018,21.119075,7.883674
2584.000000,19.386131,22.478648,21.807267,20.173828,21.112618,7.900810
2585.000000,19.384467,22.491133,21.816392,20.171739,21.105274,7.919738
2586.000000,19.384604,22.505518,21.827726,20.171524,21.099977,7.941037
2587.000000,19.383870,22.518766,21.838289,20.170402,21.093749,7.960563
2588.000000,19.383128,22.531700,21.848930,20.169273,21.087653,7.980224
2589.000000,19.382373,22.544532,21.859843,20.168126,21.081565,7.999998
2590.000000,19.380756,22.556092,21.869919,20.166078,21.074660,8.019859
2591.000000,19.380942,22.569541,21.882269,20.165912,21.069800,8.038300
2592.000000,19.380265,22.581808,21.893887,20.164841,21.064072,8.058454
2593.000000,19.379583,22.593792,21.905591,20.163762,21.058463,8.078593
2594.000000,19.378891,22.605643,21.917579,20.162667,21.052900,8.101141
2595.000000,19.377337,22.616250,21.928754,20.160668,21.046522,8.121539
2596.000000,19.377599,22.628765,21.942204,20.160554,21.042219,8.141894
2597.000000,19.377000,22.640162,21.954894,20.159526,21.037070,8.162187
2598.000000,19.376401,22.651217,21.967741,20.158498,21.032046,8.182393
2599.000000,19.375798,22.662217,21.980819,20.157443,21.027078,8.201034
2600.000000,19.374341,22.671913,21.993115,20.155494,21.021294,8.221195
2601.000000,19.374698,22.683569,22.007693,20.155421,21.017607,8.243814
2602.000000,19.374202,22.694077,22.021528,20.154443,21.013061,8.263990
2603.000000,19.372858,22.703375,22.034506,20.152564,21.007730,8.283999
2604.000000,19.373322,22.714593,22.049738,20.152561,21.004452,8.303826
2605.000000,19.371960,22.723519,22.063022,20.150633,20.999312,8.323454
2606.000000,19.372414,22.734364,22.078536,20.150578,20.996224,8.341277
2607.000000,19.372020,22.744094,22.093259,20.149610,20.992310,8.360667
2608.000000,19.370779,22.752669,22.107108,20.147745,20.987564,8.382281
2609.000000,19.371358,22.763182,22.123147,20.147743,20.984890,8.401479
2610.000000,19.370113,22.771475,22.137197,20.145823,20.980300,8.420425
2611.000000,19.370685,22.781706,22.153395,20.145766,20.977801,8.439110
2612.000000,19.370411,22.790883,22.168747,20.144805,20.974425,8.457525
2613.000000,19.369291,22.798940,22.183119,20.142943,20.970227,8.473913
2614.000000,19.369991,22.808948,22.199601,20.142943,20.968096,8.491995
2615.000000,19.368866,22.816767,22.214015,20.141016,20.964053,8.509754
2616.000000,19.369567,22.826615,22.230517,20.140953,20.962046,8.529413
2617.000000,19.369419,22.835467,22.246096,20.139972,20.959174,8.546845
2618.000000,19.368425,22.843191,22.260619,20.138086,20.955444,8.563986
2619.000000,19.369250,22.852975,22.277173,20.138065,20.953758,8.580836
2620.000000,19.369228,22.861744,22.292750,20.137132,20.951175,8.595845
2621.000000,19.369211,22.870392,22.308167,20.136179,20.948682,8.612325
2622.000000,19.369196,22.879106,22.323597,20.135199,20.946206,8.628495
2623.000000,19.368334,22.886748,22.337894,20.133311,20.942856,8.646717
2624.000000,19.369293,22.896499,22.354195,20.133281,20.941535,8.662635
2625.000000,19.369400,22.905268,22.369449,20.132344,20.939306,8.678309
2626.000000,19.369514,22.913941,22.384473,20.131384,20.937135,8.693751
2627.000000,19.369628,22.922674,22.399458,20.130404,20.934964,8.708975
2628.000000,19.368892,22.930379,22.413266,20.128515,20.931894,8.722652
2629.000000,19.369972,22.940250,22.429034,20.128485,20.930828,8.737656
2630.000000,19.370193,22.949218,22.443740,20.127543,20.928834,8.755178
2631.000000,19.370423,22.958079,22.458121,20.126587,20.926890,8.770208
2632.000000,19.370642,22.967097,22.472438,20.125604,20.924945,8.785131
2633.000000,19.370011,22.975072,22.485534,20.123723,20.922089,8.799971
2634.000000,19.371193,22.985204,22.500494,20.123706,20.921202,8.814755
2635.000000,19.371514,22.994437,22.514360,20.122784,20.919371,8.828143
2636.000000,19.370985,23.002651,22.527008,20.120963,20.916627,8.843069
2637.000000,19.372259,23.012995,22.541583,20.121013,20.915854,8.860819
2638.000000,19.371701,23.021245,22.553827,20.119148,20.913092,8.876191
2639.000000,19.372945,23.031664,22.568003,20.119159,20.912279,8.891675
2640.000000,19.373331,23.041185,22.581056,20.118268,20.910526,8.907305
2641.000000,19.372854,23.049677,22.592867,20.116483,20.907850,8.923117
2642.000000,19.374174,23.060371,22.606617,20.116582,20.907119,8.939142
2643.000000,19.373657,23.068913,22.618041,20.114772,20.904381,8.953977
2644.000000,19.374934,23.079682,22.631408,20.114837,20.903597,8.970719
2645.000000,19.375346,23.089508,22.643660,20.114013,20.901839,8.990583
2646.000000,19.374890,23.098299,22.654681,20.112305,20.899161,9.008350
2647.000000,19.376230,23.109273,22.667662,20.112481,20.898412,9.026521
2648.000000,19.375718,23.118105,22.678343,20.110751,20.895666,9.045132
2649.000000,19.376999,23.129101,22.690942,20.110904,20.894843,9.064214
2650.000000,19.377402,23.139149,22.702422,20.110167,20.893052,9.082361
2651.000000,19.376933,23.148138,22.712761,20.108551,20.890315,9.102663
2652.000000,19.378257,23.159290,22.725085,20.108822,20.889504,9.126393
2653.000000,19.378702,23.169476,22.736326,20.108207,20.887708,9.148209
2654.000000,19.379119,23.179565,22.747375,20.107597,20.885917,9.170658
2655.000000,19.379507,23.189717,22.758370,20.106981,20.884040,9.193763
2656.000000,19.379016,23.198796,22.768246,20.105482,20.881224,9.217545
2657.000000,19.380299,23.209970,22.780071,20.105882,20.880338,9.240567
2658.000000,19.380701,23.220182,22.790848,20.105392,20.878471,9.265938
2659.000000,19.381068,23.230251,22.801475,20.104911,20.876593,9.292000
2660.000000,19.381396,23.240407,22.812047,20.104421,20.874634,9.321652
2661.000000,19.380838,23.249406,22.821517,20.103055,20.871727,9.349539
2662.000000,19.382055,23.260554,22.833038,20.103571,20.870736,9.378181
2663.000000,19.382383,23.270644,22.843533,20.103205,20.868758,9.407578
2664.000000,19.382673,23.280559,22.853891,20.102844,20.866775,9.437725
2665.000000,19.382917,23.290443,22.864224,20.102476,20.864699,9.467149
2666.000000,19.382270,23.299218,22.873478,20.101222,20.861693,9.498957
2667.000000,19.383390,23.310039,22.884792,20.101849,20.860591,9.534456
2668.000000,19.383618,23.319811,22.895139,20.101584,20.858521,9.568063
2669.000000,19.382953,23.328425,22.904394,20.100436,20.855499,9.602372
2670.000000,19.384059,23.339100,22.915728,20.101163,20.854378,9.637364
2671.000000,19.383291,23.347485,22.924872,20.099987,20.851250,9.673013
2672.000000,19.384285,23.357959,22.936115,20.100680,20.850026,9.707820
2673.000000,19.384383,23.367364,22.946423,20.100478,20.847836,9.744889
2674.000000,19.383581,23.375598,22.955616,20.099385,20.844715,9.785658
2675.000000,19.384542,23.385911,22.966927,20.100156,20.843489,9.824236
2676.000000,19.383627,23.393913,22.976046,20.099018,20.840267,9.863342
2677.000000,19.384475,23.404023,22.987266,20.099745,20.838956,9.902942
2678.000000,19.384424,23.413109,22.997574,20.099568,20.836685,9.943000
2679.000000,19.383472,23.420945,23.006761,20.098496,20.833483,9.981982
2680.000000,19.384285,23.431010,23.018112,20.099277,20.832184,10.023036
2681.000000,19.383218,23.438661,23.027232,20.098149,20.828902,10.064404
2682.000000,19.383911,23.448499,23.038482,20.098869,20.827517,10.109226
2683.000000,19.383698,23.457231,23.048738,20.098683,20.825182,10.151574
